SEASON,AGE_GRP,RPHO_REGION,WEEKENDING,MMWR_WEEK,MMWR_YEAR,COV_POSITIVES,COV_TOTAL_TESTS,COV_TP,COV_TP_LEVEL,FLU_POSITIVES,FLU_TOTAL_TESTS,FLU_TP,FLU_TP_LEVEL,RSV_POSITIVES,RSV_TOTAL_TESTS,RSV_TP,RSV_TP_LEVEL,FLU_A_TESTS,FLU_B_TESTS,COV_ED_VISITS,FLU_ED_VISITS,RSV_ED_VISITS,POP,COV_ADM,FLU_ADM,RSV_ADM,COV_ADM_RATE,FLU_ADM_RATE,RSV_ADM_RATE,COV_ADM_LEVEL,FLU_ADM_LEVEL,RSV_ADM_LEVEL,TOTAL_DEATHS,COV_DEATHS,FLU_DEATHS,RSV_DEATHS,COV_DEATHS_PER,FLU_DEATHS_PER,RSV_DEATHS_PER,SEASON_COV_PED_DEATHS,SEASON_FLU_PED_DEATHS,SEASON_RSV_PED_DEATHS
2025/2026,>64 yrs,Southern California,12/20/2025,51,2025,140,7662,1.827199165,Very Low,331,6638,4.986442,Low,29,3361,0.862838,Very Low,265,3,,,,2132361,63,119,15,3,5.6,0.7,Low,Moderate,Low,1414,5,1,1,0.353607,0.070721,0.070721,,,
2025/2026,>64 yrs,Los Angeles,12/20/2025,51,2025,85,6338,1.341117072,Very Low,248,5343,4.641587,Low,32,3147,1.016841,Low,174,4,,,,1662650,70,72,9,4.2,4.3,0.5,Low,Moderate,Low,950,2,0,0,0.210526,0,0,,,
2025/2026,>64 yrs,California,12/20/2025,51,2025,389,23548,1.651944964,Very Low,1259,23224,5.421116,Low,211,15365,1.373251,Low,1027,8,,,,6623522,210,377,60,3.170518646,5.691835854,0.9058624701,Low,Moderate,Low,4359,13,7,2,0.298234,0.160587,0.045882,,,
2025/2026,All Ages,Central California,12/20/2025,51,2025,108,9644,1.119867275,Very Low,1481,10380,14.267823,Moderate,170,7292,2.331322,Low,1122,13,,,,4454294,26,70,5,0.583706419,1.571517282,0.1122512344,Very Low,Low,Very Low,704,0,2,0,0,0.284091,0,,,
2025/2026,0-17 yrs,Central California,12/20/2025,51,2025,18,3637,0.4949133902,Very Low,949,3887,24.414716,Very High,140,3024,4.62963,Moderate,713,6,,,,1200683,0,11,2,0,0.9,0.2,Very Low,Very Low,Very Low,11,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,Los Angeles,12/20/2025,51,2025,32,4945,0.6471183013,Very Low,1253,5005,25.034965,Very High,247,3044,8.114323,High,909,36,,,,1891916,3,24,11,0.2,1.3,0.6,Very Low,Low,Low,9,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Bay Area,12/20/2025,51,2025,71,5857,1.212224688,Very Low,366,5731,6.38632,Low,112,5118,2.188355,Low,338,0,,,,1548338,31,107,30,2,6.9,1.9,Very Low,High,Moderate,928,5,2,1,0.538793,0.215517,0.107759,,,
2025/2026,18-64 yrs,Los Angeles,12/20/2025,51,2025,87,11988,0.7257257257,Very Low,1042,9659,10.787866,Moderate,64,5150,1.242718,Low,676,33,,,,6194360,33,51,9,0.5,0.8,0.1,Very Low,Very Low,Very Low,271,1,0,0,0.369004,0,0,,,
2025/2026,18-64 yrs,Southern California,12/20/2025,51,2025,150,9956,1.506629168,Very Low,906,9128,9.925504,Moderate,37,4044,0.914936,Very Low,605,32,,,,7896077,30,76,4,0.4,1,0.1,Very Low,Low,Very Low,312,2,1,0,0.641026,0.320513,0,,,
2025/2026,18-64 yrs,Greater Sierra-Sacramento,12/20/2025,51,2025,48,2940,1.632653061,Very Low,285,2937,9.703779,Moderate,31,1706,1.817116,Low,245,6,,,,1798499,6,18,7,0.3,1,0.4,Very Low,Low,Very Low,94,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,Southern California,12/20/2025,51,2025,66,5878,1.122830895,Very Low,1020,5650,18.053097,High,223,3907,5.707704,Moderate,695,52,,,,2856266,10,53,35,0.4,1.9,1.2,Very Low,Low,Low,14,0,0,0,0,0,0,,,
2025/2026,18-64 yrs,California,12/20/2025,51,2025,444,41874,1.060323829,Very Low,4016,36865,10.893802,Moderate,334,21635,1.543795,Low,2996,118,,,,24114685,87,234,45,0.3607760168,0.9703630796,0.1866082845,Very Low,Very Low,Very Low,1080,3,2,0,0.277778,0.185185,0,,,
2025/2026,All Ages,Greater Sierra-Sacramento,12/20/2025,51,2025,110,6250,1.76,Very Low,771,7023,10.978214,Moderate,151,4613,3.273358,Low,668,16,,,,2987847,30,63,20,1.004067477,2.108541702,0.6693783182,Very Low,Low,Low,525,1,3,0,0.190476,0.571429,0,,,
2025/2026,>64 yrs,Rural North,12/20/2025,51,2025,1,218,0.4587155963,Very Low,10,432,2.314815,Low,2,236,0.847458,Very Low,4,0,,,,143632,1,4,0,0.7,2.8,0,Very Low,Low,Very Low,129,0,0,0,0,0,0,,,
2025/2026,All Ages,Bay Area,12/20/2025,51,2025,206,24592,0.8376707872,Very Low,3114,20517,15.177658,High,826,16563,4.987019,Moderate,2712,63,,,,8398557,47,186,82,0.5596199442,2.214666162,0.9763582006,Very Low,Low,Low,1133,6,3,1,0.529568,0.264784,0.088261,,,
2025/2026,All Ages,Los Angeles,12/20/2025,51,2025,204,23272,0.8765898934,Very Low,2543,20007,12.710551,Moderate,343,11341,3.024425,Low,1759,73,,,,9748926,110,147,29,1.128329418,1.507858404,0.2974686648,Very Low,Low,Very Low,1230,3,0,0,0.243902,0,0,,,
2025/2026,All Ages,California,12/20/2025,51,2025,1011,89612,1.128197117,Very Low,10666,83439,12.782991,Moderate,1826,53332,3.423836,Low,8177,264,0.2,1.5,0.2,39115526,317,719,191,0.8104198829,1.838144782,0.4882971534,Very Low,Low,Very Low,5490,17,10,2,0.309654,0.182149,0.03643,,,
2025/2026,>64 yrs,Greater Sierra-Sacramento,12/20/2025,51,2025,42,1472,2.85326087,Very Low,116,2128,5.451128,Low,21,1500,1.4,Low,102,0,,,,539458,22,40,3,4.1,7.4,0.6,Low,High,Low,427,1,2,0,0.234192,0.468384,0,,,
2025/2026,0-17 yrs,Bay Area,12/20/2025,51,2025,35,7454,0.4695465522,Very Low,1578,5958,26.485398,Very High,540,4422,12.211669,Very High,1354,28,,,,1642980,1,15,27,0.1,0.9,1.6,Very Low,Very Low,Moderate,12,1,0,0,8.333333,0,0,,,
2025/2026,18-64 yrs,Central California,12/20/2025,51,2025,48,4518,1.062416999,Very Low,416,4323,9.622947,Moderate,17,2759,0.616165,Very Low,317,7,,,,2656528,3,24,0,0.1,0.9,0,Very Low,Very Low,Very Low,182,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,California,12/20/2025,51,2025,178,24182,0.7360846911,Very Low,5391,23346,23.09175,Very High,1281,16331,7.843978,High,4154,138,,,,8377319,16,108,86,0.1909918913,1.289195266,1.026581416,Very Low,Low,Low,51,1,1,0,1.960784,1.960784,0,5,4,2
2025/2026,>64 yrs,Central California,12/27/2025,52,2025,31,1575,1.968253968,Very Low,269,2515,10.695825,Moderate,24,1722,1.393728,Low,212,1,,,,597083,11,67,6,1.8,11.2,1,Very Low,Very High,Low,496,0,2,0,0,0.403226,0,,,
2025/2026,All Ages,Central California,12/27/2025,52,2025,82,9591,0.8549681994,Very Low,2522,11423,22.078263,Very High,258,7817,3.300499,Low,1921,15,,,,4454294,16,153,17,0.3592039502,3.434887773,0.3816541971,Very Low,Low,Very Low,656,0,2,0,0,0.304878,0,,,
2025/2026,All Ages,Bay Area,12/27/2025,52,2025,212,23117,0.9170740148,Very Low,3865,20524,18.831612,High,1018,16762,6.073261,Moderate,3475,57,,,,8398557,61,326,112,0.7263152468,3.881619188,1.33356242,Very Low,Low,Low,1083,1,6,0,0.092336,0.554017,0,,,
2025/2026,0-17 yrs,Southern California,12/27/2025,52,2025,59,5399,1.092794962,Very Low,1268,5276,24.033359,Very High,295,3525,8.368794,High,904,54,,,,2856266,5,66,58,0.2,2.3,2,Very Low,Low,High,10,0,0,0,0,0,0,,,
2025/2026,18-64 yrs,Central California,12/27/2025,52,2025,32,4354,0.734956362,Very Low,877,4863,18.034135,High,33,3065,1.076672,Low,653,5,,,,2656528,5,67,3,0.2,2.5,0.1,Very Low,Low,Very Low,155,0,0,0,0,0,0,,,
2025/2026,All Ages,Greater Sierra-Sacramento,12/27/2025,52,2025,69,6148,1.1223162,Very Low,1194,7317,16.318163,High,163,4558,3.57613,Low,1019,15,,,,2987847,34,124,24,1.137943141,4.150145573,0.8032539819,Very Low,Moderate,Low,500,4,0,0,0.8,0,0,,,
2025/2026,All Ages,Rural North,12/27/2025,52,2025,9,790,1.139240506,Very Low,134,1391,9.633357,Moderate,15,706,2.124646,Low,66,5,,,,641198,0,13,1,0,2.027454858,0.155958066,Very Low,Low,Very Low,149,1,0,0,0.671141,0,0,,,
2025/2026,0-17 yrs,Los Angeles,12/27/2025,52,2025,33,4459,0.7400762503,Very Low,1245,4573,27.225016,Very High,257,2713,9.472908,High,909,44,,,,1891916,2,32,17,0.1,1.7,0.9,Very Low,Low,Low,11,0,0,0,0,0,0,,,
2025/2026,18-64 yrs,Greater Sierra-Sacramento,12/27/2025,52,2025,27,2888,0.9349030471,Very Low,441,3125,14.112,Moderate,24,1668,1.438849,Low,377,6,,,,1798499,5,35,4,0.3,1.9,0.2,Very Low,Low,Very Low,102,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,Central California,12/27/2025,52,2025,19,3662,0.5188421628,Very Low,1376,4045,34.017305,Very High,201,3030,6.633663,Moderate,1056,9,,,,1200683,0,19,8,0,1.6,0.7,Very Low,Low,Low,5,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,Rural North,12/27/2025,52,2025,4,215,1.860465116,Very Low,64,346,18.49711,High,9,203,4.433498,Moderate,29,1,,,,135584,0,2,1,0,1.5,0.7,Very Low,Low,Low,,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Rural North,12/27/2025,52,2025,3,219,1.369863014,Very Low,26,470,5.531915,Low,2,262,0.763359,Very Low,15,1,,,,143632,0,7,0,0,4.9,0,Very Low,Moderate,Very Low,127,1,0,0,0.787402,0,0,,,
2025/2026,All Ages,California,12/27/2025,52,2025,915,86689,1.055497237,Very Low,14565,85420,17.051042,High,2295,53895,4.25828,Moderate,11415,299,0.2,2.9,0.3,39115526,344,1247,278,0.8794461821,3.18799241,0.7107152285,Very Low,Low,Low,5460,13,13,1,0.238095,0.238095,0.018315,,,
2025/2026,18-64 yrs,Southern California,12/27/2025,52,2025,128,9893,1.293844132,Very Low,1248,9422,13.245595,Moderate,57,4276,1.333022,Low,886,46,,,,7896077,35,117,9,0.4,1.5,0.1,Very Low,Low,Very Low,297,0,1,0,0,0.3367,0,,,
2025/2026,>64 yrs,Bay Area,12/27/2025,52,2025,77,5656,1.361386139,Very Low,568,5961,9.528603,Moderate,159,5314,2.992096,Low,532,2,,,,1548338,42,205,43,2.7,13.2,2.8,Very Low,Very High,High,893,1,5,0,0.111982,0.55991,0,,,
2025/2026,All Ages,Los Angeles,12/27/2025,52,2025,209,21821,0.9577929517,Very Low,3067,19555,15.683968,High,374,10813,3.4588,Low,2196,82,,,,9748926,126,253,44,1.292450061,2.595157661,0.4513317672,Very Low,Low,Very Low,1295,3,2,1,0.23166,0.15444,0.07722,,,
2025/2026,0-17 yrs,Greater Sierra-Sacramento,12/27/2025,52,2025,11,1793,0.6134969325,Very Low,580,1983,29.248613,Very High,113,1371,8.242159,High,496,9,,,,649890,5,12,15,0.8,1.8,2.3,Very Low,Low,High,4,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Greater Sierra-Sacramento,12/27/2025,52,2025,31,1467,2.113156101,Very Low,173,2209,7.831598,Low,26,1519,1.711652,Low,146,0,,,,539458,24,77,5,4.4,14.3,0.9,Low,Very High,Low,394,4,0,0,1.015228,0,0,,,
2025/2026,18-64 yrs,California,12/27/2025,52,2025,389,39991,0.9727188617,Very Low,5888,38038,15.479258,High,422,21775,1.938002,Low,4525,119,,,,24114685,94,396,49,0.3898039721,1.642152904,0.2031956876,Very Low,Low,Very Low,1059,2,2,0,0.188857,0.188857,0,,,
2025/2026,>64 yrs,Southern California,12/27/2025,52,2025,116,7869,1.474139027,Very Low,447,6921,6.458604,Low,39,3542,1.101073,Low,366,1,,,,2132361,67,193,13,3.1,9.1,0.6,Low,Very High,Low,1470,4,2,0,0.272109,0.136054,0,,,
2025/2026,18-64 yrs,Bay Area,12/27/2025,52,2025,95,10558,0.8997916272,Very Low,1544,8915,17.319125,High,222,6942,3.197926,Low,1410,19,,,,5207239,16,89,24,0.3,1.7,0.5,Very Low,Low,Low,180,0,1,0,0,0.555556,0,,,
2025/2026,18-64 yrs,Rural North,12/27/2025,52,2025,2,355,0.5633802817,Very Low,44,575,7.652174,Low,4,241,1.659751,Low,22,3,,,,361982,0,4,0,0,1.1,0,Very Low,Low,Very Low,22,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,Bay Area,12/27/2025,52,2025,40,6898,0.5798782256,Very Low,1753,5648,31.037535,Very High,637,4506,14.136707,Very High,1533,36,,,,1642980,3,32,45,0.2,1.9,2.7,Very Low,Low,High,10,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Los Angeles,12/27/2025,52,2025,79,6295,1.254964257,Very Low,399,5465,7.301006,Low,51,3275,1.557252,Low,322,6,,,,1662650,88,137,18,5.3,8.2,1.1,Low,High,Low,981,1,2,1,0.101937,0.203874,0.101937,,,
2025/2026,0-17 yrs,California,12/27/2025,52,2025,173,22853,0.7570122085,Very Low,6630,22746,29.147982,Very High,1563,15866,9.851254,High,5171,168,,,,8377319,15,163,144,0.1790548981,1.945729893,1.718927022,Very Low,Low,Moderate,40,0,0,0,0,0,0,5,4,2
2025/2026,18-64 yrs,Los Angeles,12/27/2025,52,2025,97,11067,0.8764796241,Very Low,1423,9517,14.952191,Moderate,66,4825,1.367876,Low,965,32,,,,6194360,33,84,9,0.5,1.4,0.1,Very Low,Low,Very Low,303,2,0,0,0.660066,0,0,,,
2025/2026,All Ages,Southern California,12/27/2025,52,2025,303,23162,1.308177187,Very Low,2963,21619,13.705537,Moderate,391,11343,3.44706,Low,2156,101,,,,12884704,107,378,80,0.8304420497,2.933711166,0.6208912521,Very Low,Low,Low,1777,4,3,0,0.225098,0.168824,0,,,
2025/2026,>64 yrs,California,12/27/2025,52,2025,353,23838,1.480828929,Very Low,2047,24634,8.309653,Low,310,16252,1.907458,Low,1719,12,,,,6623522,232,686,85,3.502668218,10.35702758,1.283305166,Low,Very High,Low,4361,11,11,1,0.252236,0.252236,0.022931,,,
2025/2026,18-64 yrs,Greater Sierra-Sacramento,01/03/2026,53,2025,21,3309,0.6346328196,Very Low,486,3497,13.897627,Moderate,39,1903,2.049396,Low,419,8,,,,1785682,2,33,4,0.1,1.8,0.2,Very Low,Low,Very Low,121,0,1,0,0,0.826446,0,,,
2025/2026,0-17 yrs,Rural North,01/03/2026,53,2025,4,170,2.352941176,Very Low,48,331,14.501511,Moderate,13,185,7.027027,High,20,2,,,,137310,1,1,2,0.7,0.7,1.5,Very Low,Very Low,Moderate,1,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Los Angeles,01/03/2026,53,2025,77,6979,1.10330993,Very Low,537,6421,8.363183,Low,61,3666,1.663939,Low,437,3,,,,1662650,91,203,27,5.5,12.2,1.6,Low,Very High,Moderate,999,3,5,0,0.3003,0.500501,0,,,
2025/2026,0-17 yrs,Los Angeles,01/03/2026,53,2025,41,3790,1.081794195,Very Low,869,3922,22.157063,Very High,287,2393,11.993314,Very High,655,23,,,,1891916,6,23,22,0.3,1.2,1.2,Very Low,Low,Low,5,0,0,0,0,0,0,,,
2025/2026,18-64 yrs,Bay Area,01/03/2026,53,2025,87,12074,0.7205565678,Very Low,1625,9891,16.429077,High,292,7737,3.774073,Low,1446,42,,,,5207239,7,118,49,0.1,2.3,0.9,Very Low,Low,Low,229,0,1,0,0,0.436681,0,,,
2025/2026,0-17 yrs,Central California,01/03/2026,53,2025,26,3368,0.7719714964,Very Low,913,3479,26.243173,Very High,247,2763,8.939558,High,698,10,,,,1200683,0,11,6,0,0.9,0.5,Very Low,Very Low,Low,9,0,0,0,0,0,0,,,
2025/2026,All Ages,Los Angeles,01/03/2026,53,2025,224,23092,0.9700329118,Very Low,3084,21447,14.379634,Moderate,452,11460,3.944154,Low,2188,76,,,,9748926,150,346,62,1.538631025,3.549108897,0.6359674902,Very Low,Low,Low,1288,4,5,0,0.310559,0.388199,0,,,
2025/2026,0-17 yrs,Southern California,01/03/2026,53,2025,65,5178,1.255310931,Very Low,913,4677,19.521061,High,339,3261,10.395584,Very High,653,46,,,,2856266,7,66,67,0.2,2.3,2.3,Very Low,Low,High,16,0,0,0,0,0,0,,,
2025/2026,18-64 yrs,Rural North,01/03/2026,53,2025,1,438,0.2283105023,Very Low,63,729,8.641975,Low,2,314,0.636943,Very Low,31,1,,,,366316,0,5,1,0,1.4,0.3,Very Low,Low,Very Low,36,0,0,0,0,0,0,,,
2025/2026,All Ages,Central California,01/03/2026,53,2025,92,10548,0.8722032613,Very Low,2298,12168,18.885602,High,360,8442,4.264392,Moderate,1735,19,,,,4454294,20,228,14,0.4490049377,5.11865629,0.3143034564,Very Low,Moderate,Very Low,664,1,2,0,0.150602,0.301205,0,,,
2025/2026,0-17 yrs,California,01/03/2026,53,2025,187,20686,0.9039930388,Very Low,4356,19557,22.273355,Very High,1688,14086,11.98353,Very High,3408,116,,,,8373466,15,137,166,0.1791372891,1.636120574,1.982452667,Very Low,Low,Moderate,40,0,1,1,0,2.5,2.5,5,4,2
2025/2026,0-17 yrs,Greater Sierra-Sacramento,01/03/2026,53,2025,18,1832,0.9825327511,Very Low,445,2029,21.931986,Very High,187,1444,12.950139,Very High,376,9,,,,644311,0,18,23,0,2.8,3.6,Very Low,Low,Very High,4,0,0,1,0,0,25,,,
2025/2026,>64 yrs,Bay Area,01/03/2026,53,2025,102,6568,1.552984166,Very Low,678,7062,9.60068,Moderate,249,6283,3.963075,Low,623,3,,,,1548338,39,249,83,2.5,16.1,5.4,Very Low,Very High,Very High,976,6,5,4,0.614754,0.512295,0.409836,,,
2025/2026,All Ages,Bay Area,01/03/2026,53,2025,220,24651,0.8924587238,Very Low,3276,21418,15.295546,High,1103,17630,6.256381,Moderate,2933,59,,,,8398557,47,385,178,0.5596199442,4.58412082,2.119411704,Very Low,Moderate,High,1210,6,7,4,0.495868,0.578512,0.330579,,,
2025/2026,18-64 yrs,Central California,01/03/2026,53,2025,41,5223,0.7849894697,Very Low,1018,5598,18.185066,High,73,3558,2.051714,Low,750,9,,,,2656528,5,83,4,0.2,3.1,0.2,Very Low,Low,Very Low,171,0,1,0,0,0.584795,0,,,
2025/2026,0-17 yrs,Bay Area,01/03/2026,53,2025,31,6005,0.5162364696,Very Low,973,4459,21.821036,Very High,562,3610,15.567867,Very High,864,14,,,,1642980,1,18,46,0.1,1.1,2.8,Very Low,Low,High,5,0,1,0,0,20,0,,,
2025/2026,All Ages,California,01/03/2026,53,2025,1027,95844,1.071532908,Very Low,13747,92331,14.888824,Moderate,2805,57714,4.860173,Moderate,10674,321,0.2,2.6,0.4,39101944,337,1563,409,0.8618497331,3.997243718,1.045983801,Very Low,Low,Low,5697,22,23,6,0.386168,0.403721,0.105319,,,
2025/2026,>64 yrs,Southern California,01/03/2026,53,2025,156,9172,1.700828609,Very Low,632,8279,7.633772,Low,82,4255,1.927145,Low,494,3,,,,2132361,62,228,34,2.9,10.7,1.6,Very Low,Very High,Moderate,1458,5,5,0,0.342936,0.342936,0,,,
2025/2026,>64 yrs,California,01/03/2026,53,2025,402,27456,1.464160839,Very Low,2626,29173,9.001474,Moderate,499,19112,2.610925,Low,2162,10,,,,6622276,224,925,159,3.382522867,13.96800737,2.400987213,Low,Very High,High,4472,15,17,5,0.33542,0.380143,0.111807,,,
2025/2026,18-64 yrs,Los Angeles,01/03/2026,53,2025,105,12322,0.8521343938,Very Low,1678,11103,15.113033,High,104,5401,1.925569,Low,1096,50,,,,6194360,51,120,13,0.8,1.9,0.2,Very Low,Low,Very Low,284,1,0,0,0.352113,0,0,,,
2025/2026,18-64 yrs,California,01/03/2026,53,2025,437,47695,0.9162385994,Very Low,6765,43591,15.519259,High,618,24514,2.521008,Low,5104,195,,,,24106202,95,498,84,0.3940894547,2.065858404,0.3484580441,Very Low,Low,Very Low,1185,7,5,0,0.590717,0.421941,0,,,
2025/2026,18-64 yrs,Southern California,01/03/2026,53,2025,174,13232,1.314993954,Very Low,1580,10958,14.41869,Moderate,88,4763,1.847575,Low,1145,67,,,,7896077,30,139,13,0.4,1.8,0.2,Very Low,Low,Very Low,344,6,2,0,1.744186,0.581395,0,,,
2025/2026,>64 yrs,Rural North,01/03/2026,53,2025,1,269,0.3717472119,Very Low,29,590,4.915254,Low,9,310,2.903226,Low,17,1,,,,145955,1,6,0,0.7,4.1,0,Very Low,Moderate,Very Low,124,0,0,0,0,0,0,,,
2025/2026,All Ages,Southern California,01/03/2026,53,2025,395,27582,1.432093394,Very Low,3125,23916,13.066566,Moderate,509,12279,4.145289,Moderate,2292,116,,,,12884704,100,436,114,0.7761140652,3.383857324,0.8847700343,Very Low,Low,Low,1818,11,7,0,0.605061,0.385039,0,,,
2025/2026,All Ages,Rural North,01/03/2026,53,2025,6,877,0.6841505131,Very Low,140,1650,8.484848,Low,24,809,2.966625,Low,68,4,,,,649581,2,12,3,0.3078907788,1.847344673,0.4618361682,Very Low,Low,Very Low,161,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Greater Sierra-Sacramento,01/03/2026,53,2025,28,1730,1.61849711,Very Low,226,2598,8.698999,Low,41,1811,2.263943,Low,186,0,,,,535889,16,105,11,3,19.6,2.1,Low,Very High,High,431,0,1,1,0,0.232019,0.232019,,,
2025/2026,All Ages,Greater Sierra-Sacramento,01/03/2026,53,2025,67,6871,0.9751127929,Very Low,1157,8124,14.241753,Moderate,267,5158,5.176425,Moderate,981,17,,,,2965882,18,156,38,0.6069020952,5.259818159,1.281237757,Very Low,Moderate,Low,556,0,2,2,0,0.359712,0.359712,,,
2025/2026,>64 yrs,Central California,01/03/2026,53,2025,25,1957,1.277465508,Very Low,367,3091,11.87318,Moderate,40,2121,1.885903,Low,287,0,,,,597083,15,134,4,2.5,22.4,0.7,Very Low,Very High,Low,484,1,1,0,0.206612,0.206612,0,,,
2025/2026,0-17 yrs,Southern California,01/10/2026,1,2026,53,5264,1.006838906,Very Low,993,4890,20.306748,High,284,3311,8.577469,High,704,57,,,,2856266,5,51,57,0.2,1.8,2,Very Low,Low,High,16,0,0,0,0,0,0,,,
2025/2026,All Ages,Bay Area,01/10/2026,1,2026,216,25468,0.8481231349,Very Low,3191,21240,15.02354,High,1009,17192,5.869009,Moderate,2773,78,,,,8398557,43,367,169,0.5119927149,4.369798288,2.012250438,Very Low,Moderate,High,1204,3,11,5,0.249169,0.913621,0.415282,,,
2025/2026,18-64 yrs,California,01/10/2026,1,2026,463,48254,0.9595059477,Very Low,6268,44795,13.992633,Moderate,757,25708,2.944609,Low,4643,197,,,,24106202,117,504,80,0.4853522757,2.090748265,0.3318648039,Very Low,Low,Very Low,1143,0,8,0,0,0.699913,0,,,
2025/2026,>64 yrs,Greater Sierra-Sacramento,01/10/2026,1,2026,23,1806,1.273532669,Very Low,203,2660,7.631579,Low,56,1877,2.983484,Low,185,1,,,,535889,18,88,18,3.4,16.4,3.4,Low,Very High,Very High,439,3,4,2,0.683371,0.911162,0.455581,,,
2025/2026,18-64 yrs,Greater Sierra-Sacramento,01/10/2026,1,2026,28,3438,0.8144269924,Very Low,453,3592,12.611359,Moderate,63,2065,3.050847,Low,382,10,,,,1785682,4,40,7,0.2,2.2,0.4,Very Low,Low,Very Low,105,0,1,0,0,0.952381,0,,,
2025/2026,0-17 yrs,Bay Area,01/10/2026,1,2026,28,6313,0.4435292254,Very Low,1110,4521,24.55209,Very High,422,3462,12.189486,Very High,935,29,,,,1642980,0,36,39,0,2.2,2.4,Very Low,Low,High,5,0,0,0,0,0,0,,,
2025/2026,0-17 yrs,Los Angeles,01/10/2026,1,2026,38,3794,1.001581444,Very Low,822,3882,21.174652,Very High,231,2332,9.90566,High,554,29,,,,1891916,3,21,16,0.2,1.1,0.8,Very Low,Low,Low,9,0,0,0,0,0,0,,,
2025/2026,All Ages,Los Angeles,01/10/2026,1,2026,263,24444,1.075928653,Very Low,2945,22481,13.099951,Moderate,463,12307,3.762087,Low,2007,86,,,,9748926,138,323,60,1.415540543,3.313185473,0.6154524098,Very Low,Low,Low,1350,3,5,1,0.222222,0.37037,0.074074,,,
2025/2026,>64 yrs,Southern California,01/10/2026,1,2026,132,8676,1.521438451,Very Low,574,8859,6.479287,Low,94,4907,1.915631,Low,478,6,,,,2132361,57,235,32,2.7,11,1.5,Very Low,Very High,Moderate,1457,4,12,1,0.274537,0.82361,0.068634,,,
2025/2026,>64 yrs,Central California,01/10/2026,1,2026,33,1867,1.76754151,Very Low,231,2846,8.116655,Low,42,1963,2.139582,Low,182,0,,,,597083,9,108,10,1.5,18.1,1.7,Very Low,Very High,Moderate,503,1,3,0,0.198807,0.596421,0,,,
2025/2026,>64 yrs,California,01/10/2026,1,2026,356,27174,1.310075808,Very Low,2174,29535,7.360758,Low,538,19766,2.721846,Low,1846,15,,,,6622276,209,846,178,3.156014639,12.77506404,2.687897635,Low,Very High,High,4557,14,32,9,0.30722,0.702216,0.197498,,,
2025/2026,18-64 yrs,Rural North,01/10/2026,1,2026,3,466,0.643776824,Very Low,63,772,8.160622,Low,7,355,1.971831,Low,26,1,,,,366316,0,5,1,0,1.4,0.3,Very Low,Low,Very Low,27,0,0,0,0,0,0,,,
2025/2026,18-64 yrs,Los Angeles,01/10/2026,1,2026,138,13217,1.044109858,Very Low,1662,11749,14.145885,Moderate,157,5855,2.681469,Low,1072,52,,,,6194360,38,109,15,0.6,1.8,0.2,Very Low,Low,Very Low,281,0,1,0,0,0.355872,0,,,
2025/2026,All Ages,California,01/10/2026,1,2026,973,96230,1.011119194,Very Low,12727,93740,13.576915,Moderate,2662,59024,4.51003,Moderate,9694,348,0.2,2.1,0.3,39101944,338,1492,407,0.8644071507,3.815667068,1.040868965,Very Low,Low,Low,5742,14,40,9,0.243817,0.696621,0.15674,,,
2025/2026,0-17 yrs,Central California,01/10/2026,1,2026,20,3291,0.6077180188,Very Low,783,3413,22.941694,Very High,228,2634,8.656036,High,538,7,,,,1200683,0,9,11,0,0.7,0.9,Very Low,Very Low,Low,7,0,0,0,0,0,0,,,
2025/2026,>64 yrs,Los Angeles,01/10/2026,1,2026,87,7433,1.170456074,Very Low,461,6850,6.729927,Low,75,4120,1.820388,Low,381,5,,,,1662650,94,186,26,5.7,11.2,1.6,Low,Very High,Moderate,1060,3,4,1,0.283019,0.377358,0.09434,,,
2025/2026,All Ages,Greater Sierra-Sacramento,01/10/2026,1,2026,62,6987,0.8873622442,Very Low,1011,8103,12.47686,Moderate,280,5237,5.346572,Moderate,870,19,,,,2965882,23,142,48,0.7754860106,4.787783196,1.618405587,Very Low,Moderate,Moderate,547,3,5,2,0.548446,0.914077,0.365631,,,
2025/2026,>64 yrs,Bay Area,01/10/2026,1,2026,70,6456,1.084262701,Very Low,545,6710,8.122206,Low,259,5926,4.37057,Moderate,500,3,,,,1548338,30,222,92,1.9,14.3,5.9,Very Low,Very High,Very High,992,3,9,5,0.302419,0.907258,0.504032,,,
2025/2026,All Ages,Southern California,01/10/2026,1,2026,330,26192,1.259926695,Very Low,3065,25154,12.184941,Moderate,493,13317,3.702035,Low,2225,134,,,,12884704,116,448,107,0.9002923156,3.476991012,0.8304420497,Very Low,Low,Low,1830,4,14,1,0.218579,0.765027,0.054645,,,
